Data;Nível (m);Volume (hm³);Volume (%);Q Jusante (m³/s);Q Natural (m³/s);Chuva (mm)
14/07/2021;733.82;99.45172426;58.09383967;0;3.657987016;0
13/07/2021;733.84;99.92995456;58.37319365;0;3.640058907;0.2
12/07/2021;733.86;100.4088699;58.65294775;0;7.119679615;0.2
11/07/2021;733.87;100.6485832;58.79297419;0;3.24786606;0
10/07/2021;733.89;101.1285192;59.07332449;0;6.230147081;0.2
09/07/2021;733.9;101.3687408;59.21364781;0;3.012268943;0
08/07/2021;733.92;101.8496891;59.49458947;0;3.67094102;0
07/07/2021;733.94;102.3313076;59.77592267;0;3.867166102;0.6
06/07/2021;733.96;102.8135928;60.05764525;0;7.005078446;0
05/07/2021;733.97;103.0549841;60.19865186;0;3.758494759;0
04/07/2021;733.99;103.5382621;60.4809544;0;5.937627179;0
03/07/2021;734;103.7801478;60.62224977;0;3.871251208;0
02/07/2021;734.02;104.2644102;60.90512734;0;5.915204963;0
01/07/2021;734.03;104.506786;61.04670898;0;5.665345178;0
30/06/2021;734.04;104.7493241;61.1883855;0;3.108422996;0.2
29/06/2021;734.06;105.2348858;61.47202204;0;5.784518843;0
28/06/2021;734.07;105.4779084;61.61398151;0;3.126800029;0
27/06/2021;734.09;105.9644346;61.89818144;0;7.277301623;0
26/06/2021;734.095;106.086166;61.96928976;0;7.463590658;0
25/06/2021;734.1;106.2079372;62.04042135;0;6.140161207;0
24/06/2021;734.11;106.4515989;62.18275417;0;6.100775709;0.2
23/06/2021;734.12;106.6954193;62.32517964;0;8.7883;0.2
22/06/2021;734.12;106.6954193;62.32517964;0;8.83268;3.2
21/06/2021;734.12;106.6954193;62.32517964;0;8.67375;0.2
20/06/2021;734.12;106.6954193;62.32517964;0;5.625035799;0.8
19/06/2021;734.13;106.9393977;62.46769745;0;5.962801488;0.4
18/06/2021;734.14;107.1835337;62.61030734;0;3.093922494;0
17/06/2021;734.16;107.6722767;62.89580221;0;6.390832262;0
16/06/2021;734.17;107.9168827;63.03868662;0;4.280524776;0
15/06/2021;734.19;108.4065612;63.32472795;0;4.818542878;0
14/06/2021;734.21;108.8968584;63.61113075;0;4.370956459;0
13/06/2021;734.23;109.3877706;63.89789271;0;4.614675701;0
12/06/2021;734.25;109.8792937;64.18501153;0;7.798360636;0
11/06/2021;734.26;110.125283;64.32870404;0;7.739380153;1.2
10/06/2021;734.27;110.3714237;64.4724849;0;7.674615429;0
09/06/2021;734.28;110.617715;64.61635381;0;4.18628978;1.6
08/06/2021;734.3;111.110748;64.90435464;0;7.862605927;0.4
07/06/2021;734.31;111.3574886;65.04848597;0;4.608292953;0
06/06/2021;734.33;111.8514156;65.337009;0;5.305293253;0
05/06/2021;734.35;112.3459335;65.62587723;0;5.780630315;0.2
04/06/2021;734.37;112.8410383;65.91508829;0;8.515417468;0
03/06/2021;734.38;113.0888095;66.05982165;0;5.699858985;0
02/06/2021;734.4;113.5847871;66.34954253;0;7.846923321;0
01/06/2021;734.41;113.8329924;66.49452945;0;7.45623043;0.6
31/05/2021;734.42;114.0813414;66.6396003;0;10.04445;3.6
30/05/2021;734.42;114.0813414;66.6396003;0;10.58932;0
29/05/2021;734.42;114.0813414;66.6396003;0;2.210683306;1.2
28/05/2021;734.45;114.8272452;67.07531341;0;5.401803453;0
27/05/2021;734.47;115.3252234;67.36620294;0;5.52015493;0
26/05/2021;734.49;115.823764;67.65742096;0;5.170594451;0
25/05/2021;734.51;116.3228627;67.94896504;0;5.786812199;0
24/05/2021;734.53;116.8225154;68.24083274;0;8.433841626;0
23/05/2021;734.54;117.0725482;68.38688718;0;5.136984648;5.2
22/05/2021;734.56;117.5730242;68.67923574;0;5.047703766;0
21/05/2021;734.58;118.0740436;68.97190179;0;6.072991752;0
20/05/2021;734.6;118.5756024;69.26488288;0;5.024938791;0
19/05/2021;734.62;119.0776962;69.55817652;0;8.461257413;0
18/05/2021;734.63;119.3289424;69.70493978;0;7.736637651;0
17/05/2021;734.64;119.5803208;69.85178024;0;7.664974071;0
16/05/2021;734.65;119.8318309;69.99869759;0;10.40725;0
15/05/2021;734.65;119.8318309;69.99869759;0;12.91236593;0
14/05/2021;734.64;119.5803208;69.85178024;0;14.22948494;0
13/05/2021;734.62;119.0776962;69.55817652;0;20.49272946;17.6
12/05/2021;734.58;118.0740436;68.97190179;0;5.793718066;0
11/05/2021;734.59;118.3247558;69.11835311;0;6.996343686;0
10/05/2021;734.6;118.5756024;69.26488288;0;5.801275443;0
09/05/2021;734.61;118.8265827;69.41149078;0;5.373213348;0.2
08/05/2021;734.62;119.0776962;69.55817652;0;2.877365064;0.2
07/05/2021;734.64;119.5803208;69.85178024;0;6.516784071;0
06/05/2021;734.65;119.8318309;69.99869759;0;3.554652191;0
05/05/2021;734.67;120.3352438;70.29276174;0;6.192540543;0
04/05/2021;734.68;120.5871455;70.4399079;0;6.22708181;0.2
03/05/2021;734.69;120.8391767;70.58712971;0;5.769689317;0
02/05/2021;734.7;121.0913369;70.73442683;0;5.379543075;0
01/05/2021;734.71;121.3436255;70.88179897;0;5.565123097;0
30/04/2021;734.72;121.596042;71.02924581;0;5.928299394;0.2
29/04/2021;734.73;121.8485858;71.17676702;0;6.248371976;0
28/04/2021;734.74;122.1012564;71.32436229;0;8.62639;1.2
27/04/2021;734.74;122.1012564;71.32436229;0;5.756840856;1.4
26/04/2021;734.75;122.3540532;71.4720313;0;11.75669914;0
25/04/2021;734.74;122.1012564;71.32436229;0;14.63763863;0
24/04/2021;734.72;121.596042;71.02924581;0;17.74625451;0
23/04/2021;734.69;120.8391767;70.58712971;0;15.48239765;0.4
22/04/2021;734.67;120.3352438;70.29276174;0;11.92707449;2.2
21/04/2021;734.66;120.083472;70.14569153;0;11.98850331;1.8
20/04/2021;734.65;119.8318309;69.99869759;0;11.37799593;3.4
19/04/2021;734.64;119.5803208;69.85178024;0;14.16439494;0.4
18/04/2021;734.62;119.0776962;69.55817652;0;22.04154088;21.2
17/04/2021;734.57;117.8234662;68.82552923;0;6.269278573;0
16/04/2021;734.58;118.0740436;68.97190179;0;5.865108066;0
15/04/2021;734.59;118.3247558;69.11835311;0;6.371153686;0
14/04/2021;734.6;118.5756024;69.26488288;0;6.257155443;0.2
13/04/2021;734.61;118.8265827;69.41149078;0;7.531503348;0
12/04/2021;734.62;119.0776962;69.55817652;0;8.749867413;0
11/04/2021;734.63;119.3289424;69.70493978;0;3.771851721;0
10/04/2021;734.65;119.8318309;69.99869759;0;7.681576685;0
09/04/2021;734.66;120.083472;70.14569153;0;7.236395505;0
08/04/2021;734.67;120.3352438;70.29276174;0;6.444420543;0
07/04/2021;734.68;120.5871455;70.4399079;0;19.47517727;14.4
06/04/2021;734.65;119.8318309;69.99869759;0;4.355062734;0
05/04/2021;734.68;120.5871455;70.4399079;0;6.773171127;0
04/04/2021;734.7;121.0913369;70.73442683;0;3.496015567;0
03/04/2021;734.73;121.8485858;71.17676702;0;9.963951976;0.2
02/04/2021;734.74;122.1012564;71.32436229;0;7.217016902;0.8
01/04/2021;734.76;122.6069757;71.61977374;0;7.184202952;0.2
31/03/2021;734.78;123.1131957;71.91547761;0;10.16074958;14.6
30/03/2021;734.79;123.366492;72.06343841;0;11.22656012;0
29/03/2021;734.8;123.6199118;72.21147134;0;4.935007321;0.2
28/03/2021;734.83;124.3809068;72.65599981;0;7.305974599;6.6
27/03/2021;734.85;124.8888442;72.95270694;0;7.312900246;0.4
26/03/2021;734.87;125.3972624;73.2496949;0;4.606994971;0
25/03/2021;734.9;126.1607814;73.6956977;0;6.69770519;0
24/03/2021;734.92;126.670382;73.99337635;0;7.075011979;0
23/03/2021;734.94;127.1804477;74.29132668;0;10.27613858;0
22/03/2021;734.95;127.4356535;74.4404029;0;13.04639;0
21/03/2021;734.95;127.4356535;74.4404029;0;9.370742355;0
20/03/2021;734.96;127.6909739;74.58954606;0;13.67287;0
19/03/2021;734.96;127.6909739;74.58954606;0;12.95667;4.2
18/03/2021;734.96;127.6909739;74.58954606;0;12.6249;21.4
17/03/2021;734.96;127.6909739;74.58954606;0;7.150752241;0
16/03/2021;734.98;128.2019563;74.88803187;0;9.49992302;0
15/03/2021;734.99;128.4576171;75.03737384;0;9.279373061;0
14/03/2021;735;128.7133902;75.18678143;0;9.286269697;0
13/03/2021;735.01;128.9692751;75.33625429;0;12.54622;0
12/03/2021;735.01;128.9692751;75.33625429;0;15.1385703;0.2
11/03/2021;735;128.7133902;75.18678143;0;15.33194694;0
10/03/2021;734.99;128.4576171;75.03737384;0;18.36660742;9
09/03/2021;734.97;127.9464084;74.73875583;0;18.48448497;0
08/03/2021;734.95;127.4356535;74.4404029;0;21.09309944;9.8
07/03/2021;734.92;126.670382;73.99337635;0;20.90202726;12.6
06/03/2021;734.89;125.9061569;73.54696109;0;21.51283979;23.8
05/03/2021;734.86;125.1429935;73.10116598;0;12.36619;5.8
04/03/2021;734.86;125.1429935;73.10116598;0;23.92092797;12.6
03/03/2021;734.82;124.1271198;72.50775237;0;12.64372;5.2
02/03/2021;734.82;124.1271198;72.50775237;0;18.37512266;3
01/03/2021;734.8;123.6199118;72.21147134;0;21.0009149;5.2
28/02/2021;734.77;122.8600234;71.76758928;0;42.12255633;46
27/02/2021;734.67;120.3352438;70.29276174;0;24.67648609;26.4
26/02/2021;734.63;119.3289424;69.70493978;0;18.45319924;8.8
25/02/2021;734.61;118.8265827;69.41149078;0;13.7612;11.6
24/02/2021;734.61;118.8265827;69.41149078;0;7.768750761;0
23/02/2021;734.63;119.3289424;69.70493978;0;4.806838406;0
22/02/2021;734.66;120.083472;70.14569153;0;7.565846049;0
21/02/2021;734.68;120.5871455;70.4399079;0;10.52397181;0
20/02/2021;734.69;120.8391767;70.58712971;0;13.65972;0
19/02/2021;734.69;120.8391767;70.58712971;0;19.29258765;2
18/02/2021;734.67;120.3352438;70.29276174;0;25.09286609;38
17/02/2021;734.63;119.3289424;69.70493978;0;13.87342;31.4
16/02/2021;734.63;119.3289424;69.70493978;0;16.55754259;3.6
15/02/2021;734.62;119.0776962;69.55817652;0;18.41563121;0.2
14/02/2021;734.6;118.5756024;69.26488288;0;30.58309983;6.6
13/02/2021;734.54;117.0725482;68.38688718;0;33.74316679;12.2
12/02/2021;734.47;115.3252234;67.36620294;0;14.13256;8
11/02/2021;734.47;115.3252234;67.36620294;0;4.479636706;1
10/02/2021;734.5;116.0732438;67.80315239;0;5.554934875;0.2
09/02/2021;734.53;116.8225154;68.24083274;0;7.950198358;0
08/02/2021;734.55;117.322718;68.53302162;0;7.43812311;0
07/02/2021;734.57;117.8234662;68.82552923;0;10.27559857;0.4
06/02/2021;734.58;118.0740436;68.97190179;0;11.23627807;1.6
05/02/2021;734.59;118.3247558;69.11835311;0;17.71220193;5.6
04/02/2021;734.58;118.0740436;68.97190179;0;14.32327;1.6
03/02/2021;734.58;118.0740436;68.97190179;0;14.33618;1.8
02/02/2021;734.58;118.0740436;68.97190179;0;7.728401752;0.4
01/02/2021;734.6;118.5756024;69.26488288;0;6.847088791;2
31/01/2021;734.62;119.0776962;69.55817652;0;7.652025064;0
30/01/2021;734.64;119.5803208;69.85178024;0;8.295860756;0
29/01/2021;734.66;120.083472;70.14569153;0;13.49604;0
28/01/2021;734.66;120.083472;70.14569153;0;13.70323;3
27/01/2021;734.66;120.083472;70.14569153;0;22.23961159;5
26/01/2021;734.63;119.3289424;69.70493978;0;33.44616828;28.4
25/01/2021;734.56;117.5730242;68.67923574;0;12.23696;0
24/01/2021;734.56;117.5730242;68.67923574;0;18.38682535;25
23/01/2021;734.54;117.0725482;68.38688718;0;13.11439;0.8
22/01/2021;734.54;117.0725482;68.38688718;0;7.885914648;0.6
21/01/2021;734.56;117.5730242;68.67923574;0;12.96774;0.2
20/01/2021;734.56;117.5730242;68.67923574;0;21.29836373;13.6
19/01/2021;734.53;116.8225154;68.24083274;0;21.29529513;12
18/01/2021;734.5;116.0732438;67.80315239;0;18.42874133;0
17/01/2021;734.48;115.5744237;67.51177104;0;18.6730068;0
16/01/2021;734.46;115.0761638;67.22071697;0;35.47477567;41.2
15/01/2021;734.38;113.0888095;66.05982165;0;10.87811;0.6
14/01/2021;734.38;113.0888095;66.05982165;0;14.74451856;0.6
13/01/2021;734.36;112.5934128;65.77044005;0;21.1355618;0.4
12/01/2021;734.32;111.604378;65.19270419;0;26.21413436;0.4
11/01/2021;734.26;110.125283;64.32870404;0;45.78644331;14.2
10/01/2021;734.13;106.9393977;62.46769745;0;14.36840849;0
09/01/2021;734.11;106.4515989;62.18275417;0;23.31881764;17
08/01/2021;734.06;105.2348858;61.47202204;0;23.16401663;15.2
07/01/2021;734.01;104.0221973;60.76364084;0;14.90742185;0.2
06/01/2021;733.99;103.5382621;60.4809544;0;18.1204168;0.4
05/01/2021;733.96;102.8135928;60.05764525;0;17.44154545;0
04/01/2021;733.93;102.0904148;59.63520727;0;19.87413141;0
03/01/2021;733.89;101.1285192;59.07332449;0;20.80332542;1.2
02/01/2021;733.84;99.92995456;58.37319365;0;19.88258524;2
01/01/2021;733.79;98.7356711;57.67556359;0;26.80985435;8.6
31/12/2020;733.72;97.07097428;56.70314576;0;33.84552996;0
30/12/2020;733.63;94.94338897;55.46033573;0;44.70695487;72.8
29/12/2020;733.5;91.89611671;53.68029876;0;19.31188257;11
28/12/2020;733.46;90.96478065;53.13626709;0;8.07522;5
27/12/2020;733.46;90.96478065;53.13626709;0;11.06484497;11.4
26/12/2020;733.45;90.73241519;53.00053288;0;5.377125026;0
25/12/2020;733.46;90.96478065;53.13626709;0;8.57873;0
24/12/2020;733.46;90.96478065;53.13626709;0;17.71225326;0
23/12/2020;733.43;90.26824949;52.72939461;0;19.81349534;0
22/12/2020;733.39;89.3421905;52.18844549;0;27.55752773;9.2
21/12/2020;733.33;87.95883252;51.38036924;0;12.27172595;6.2
20/12/2020;733.32;87.72894666;51.24608346;0;17.12933489;16.8
19/12/2020;733.29;87.04045228;50.8439056;0;14.50214088;6.2
18/12/2020;733.27;86.58242939;50.5763556;0;18.07290512;0.8
17/12/2020;733.24;85.89686309;50.17588815;0;18.7660453;12.8
16/12/2020;733.21;85.21306798;49.77645532;0;26.1741187;22.2
15/12/2020;733.15;83.85083385;48.98071838;0;6.486213729;1.6
14/12/2020;733.16;84.07737433;49.11304998;0;6.757909647;5.8
13/12/2020;733.17;84.30411474;49.24549838;0;4.151435057;0
12/12/2020;733.19;84.75819383;49.51074463;0;3.274872376;0.2
11/12/2020;733.214;85.30413794;49.82965303;0;2.503685196;0
10/12/2020;733.24;85.89686309;50.17588815;0;9.27529;0
09/12/2020;733.24;85.89686309;50.17588815;0;11.0823323;2.2
08/12/2020;733.23;85.66873406;50.04262861;0;11.35861996;6.4
07/12/2020;733.22;85.44080223;49.90948425;0;5.843160044;0.4
06/12/2020;733.23;85.66873406;50.04262861;0;3.747467632;0.4
05/12/2020;733.25;86.12518892;50.30926265;0;4.826114944;0
04/12/2020;733.27;86.58242939;50.5763556;0;3.929389123;0
03/12/2020;733.29;87.04045228;50.8439056;0;3.072640351;0
02/12/2020;733.31;87.4992544;51.11191077;0;4.362758811;0
01/12/2020;733.33;87.95883252;51.38036924;0;15.13393119;11.8
30/11/2020;733.31;87.4992544;51.11191077;0;1.642376825;3.4
29/11/2020;733.34;88.18891157;51.51476787;0;7.344726674;0
28/11/2020;733.35;88.41918341;51.64927911;0;4.543878162;0
27/11/2020;733.37;88.88030382;51.9186385;0;7.482770934;0.2
26/11/2020;733.38;89.11115158;52.05348616;0;6.426418486;0
25/11/2020;733.39;89.3421905;52.18844549;0;6.142600788;0
24/11/2020;733.4;89.57342016;52.32351624;0;6.127397854;0
23/11/2020;733.41;89.80484015;52.45869817;0;10.88720215;0
22/11/2020;733.4;89.57342016;52.32351624;0;22.09250163;0
21/11/2020;733.35;88.41918341;51.64927911;0;27.46763126;0
20/11/2020;733.28;86.81134323;50.71007359;0;32.32834332;4.4
19/11/2020;733.19;84.75819383;49.51074463;0;37.84925562;22.2
18/11/2020;733.08;82.27068118;48.05768626;0;19.29764014;9.8
17/11/2020;733.04;81.37219461;47.53284332;0;17.08734256;6.4
16/11/2020;733.01;80.70047586;47.14046479;0;6.266036904;0
15/11/2020;733.02;80.92417696;47.2711378;0;6.404481033;0
14/11/2020;733.03;81.14808333;47.40193071;0;11.63563897;2.4
13/11/2020;733.02;80.92417696;47.2711378;0;13.61110599;0.2
12/11/2020;733;80.47698041;47.00991191;0;13.58321794;3.2
11/11/2020;732.98;80.03060795;46.74916741;0;8.52649;0
10/11/2020;732.98;80.03060795;46.74916741;0;9.41327;5.2
09/11/2020;732.98;80.03060795;46.74916741;0;1.917799162;0
08/11/2020;733.01;80.70047586;47.14046479;0;3.472637937;0
07/11/2020;733.03;81.14808333;47.40193071;0;3.280331819;0
06/11/2020;733.05;81.59651041;47.6638754;0;10.59859768;0.8
05/11/2020;733.04;81.37219461;47.53284332;0;18.18416546;3.8
04/11/2020;733;80.47698041;47.00991191;0;12.65712794;0
03/11/2020;732.98;80.03060795;46.74916741;0;9.979206447;0
02/11/2020;732.97;79.80773168;46.61897622;0;14.8826079;0
01/11/2020;732.94;79.14034716;46.22912949;0;21.86018729;2.8
31/10/2020;732.88;77.8112104;45.45272608;0;30.4128449;24.6
30/10/2020;732.791;75.85363221;44.30922421;0;0.092486262;6.6
29/10/2020;732.83;76.70937961;44.80910144;0;3.517731032;0
28/10/2020;732.85;77.14947779;45.06618087;0;8.59587;0
27/10/2020;732.85;77.14947779;45.06618087;0;5.100781623;0
26/10/2020;732.86;77.36984431;45.19490601;0;5.296967884;3.2
25/10/2020;732.87;77.59042196;45.32375449;0;4.0030483;0
24/10/2020;732.88;77.8112104;45.45272608;0;2.488144529;0
23/10/2020;732.9;78.25341817;45.71103782;0;4.764544598;0
22/10/2020;732.91;78.47483678;45.84037753;0;4.579801752;0.8
21/10/2020;732.92;78.69646472;45.96983952;0;6.63932;0.6
20/10/2020;732.92;78.69646472;45.96983952;0;12.08541365;5
19/10/2020;732.9;78.25341817;45.71103782;0;3.346674598;0
18/10/2020;732.91;78.47483678;45.84037753;0;2.951851752;0
17/10/2020;732.92;78.69646472;45.96983952;0;4.911233119;0.8
16/10/2020;732.93;78.91830164;46.09942358;0;5.97497;1.2
15/10/2020;732.93;78.91830164;46.09942358;0;5.43945;3.4
14/10/2020;732.93;78.91830164;46.09942358;0;7.59564;0
13/10/2020;732.93;78.91830164;46.09942358;0;6.46377;0
12/10/2020;732.93;78.91830164;46.09942358;0;4.97661;0
11/10/2020;732.93;78.91830164;46.09942358;0;7.156576881;0
10/10/2020;732.92;78.69646472;45.96983952;0;19.18332082;16.4
09/10/2020;732.87;77.59042196;45.32375449;0;6.771110693;3.4
08/10/2020;732.872;77.6345628;45.34953896;0;0.211032135;6.2
07/10/2020;732.9;78.25341817;45.71103782;0;4.080874598;0
06/10/2020;732.91;78.47483678;45.84037753;0;9.362245402;0
05/10/2020;732.9;78.25341817;45.71103782;0;4.127184598;0
04/10/2020;732.91;78.47483678;45.84037753;0;1.104404871;0.4
03/10/2020;732.93;78.91830164;46.09942358;0;5.877898711;0.2
02/10/2020;732.94;79.14034716;46.22912949;0;2.950811153;4.6
01/10/2020;732.96;79.58506254;46.48890603;0;5.353180948;0
30/09/2020;732.97;79.80773168;46.61897622;0;7.23006;0
29/09/2020;732.97;79.80773168;46.61897622;0;6.42603;3.6
28/09/2020;732.97;79.80773168;46.61897622;0;1.296543992;0
27/09/2020;732.99;80.25369098;46.87947938;0;4.334921619;0
26/09/2020;733;80.47698041;47.00991191;0;6.9197;0
25/09/2020;733;80.47698041;47.00991191;0;6.88417;0
24/09/2020;733;80.47698041;47.00991191;0;9.182208381;0
23/09/2020;732.99;80.25369098;46.87947938;0;8.904969561;0
22/09/2020;732.98;80.03060795;46.74916741;0;7.41817;10.6
21/09/2020;732.98;80.03060795;46.74916741;0;0.796872059;0.4
20/09/2020;733;80.47698041;47.00991191;0;3.896117104;0
19/09/2020;733.01;80.70047586;47.14046479;0;2.957997937;0
18/09/2020;733.03;81.14808333;47.40193071;0;2.944221819;0
17/09/2020;733.05;81.59651041;47.6638754;0;4.979589498;0
16/09/2020;733.06;81.82103036;47.79502673;0;2.077108042;0
15/09/2020;733.08;82.27068118;48.05768626;0;3.035949393;0
14/09/2020;733.1;82.72114405;48.32082013;0;3.677356051;0
13/09/2020;733.12;83.17241591;48.58442657;0;3.191548202;0
12/09/2020;733.14;83.6244937;48.84850379;0;5.784562299;0
11/09/2020;733.15;83.85083385;48.98071838;0;3.328973375;0
10/09/2020;733.17;84.30411474;49.24549838;0;5.051020064;0
09/09/2020;733.18;84.53105471;49.37806334;0;2.126789436;0
08/09/2020;733.2;84.98553172;49.64354204;0;5.276648428;0
07/09/2020;733.21;85.21306798;49.77645532;0;2.432977002;0
06/09/2020;733.23;85.66873406;50.04262861;0;6.7152;0
05/09/2020;733.23;85.66873406;50.04262861;0;4.884747699;0
04/09/2020;733.24;85.89686309;50.17588815;0;4.493639933;0
03/09/2020;733.25;86.12518892;50.30926265;0;5.660936758;0
02/09/2020;733.26;86.35371115;50.44275188;0;5.954148186;0
01/09/2020;733.27;86.58242939;50.5763556;0;3.731709123;0
31/08/2020;733.29;87.04045228;50.8439056;0;6.226400199;0
30/08/2020;733.3;87.26975614;50.9778514;0;5.371160152;0
29/08/2020;733.31;87.4992544;51.11191077;0;6.440904764;0
28/08/2020;733.32;87.72894666;51.24608346;0;7.175274047;0.2
27/08/2020;733.33;87.95883252;51.38036924;0;11.62331595;0
26/08/2020;733.32;87.72894666;51.24608346;0;8.67229;0
25/08/2020;733.32;87.72894666;51.24608346;0;15.57954508;0
24/08/2020;733.3;87.26975614;50.9778514;0;20.83596249;0
23/08/2020;733.26;86.35371115;50.44275188;0;17.36234561;1.2
22/08/2020;733.23;85.66873406;50.04262861;0;22.70171513;6.8
21/08/2020;733.18;84.53105471;49.37806334;0;13.63317029;8.4
20/08/2020;733.16;84.07737433;49.11304998;0;11.93706627;0
19/08/2020;733.15;83.85083385;48.98071838;0;17.7739395;13.2
18/08/2020;733.12;83.17241591;48.58442657;0;20.50892456;5.6
17/08/2020;733.08;82.27068118;48.05768626;0;20.74109014;18.2
16/08/2020;733.04;81.37219461;47.53284332;0;11.2306;6
15/08/2020;733.04;81.37219461;47.53284332;0;3.293482868;0
14/08/2020;733.07;82.04575407;47.92629709;0;4.317316383;1.4
13/08/2020;733.1;82.72114405;48.32082013;0;0.164701688;0
12/08/2020;733.144;83.7150057;48.90137557;0;2.347848304;0
11/08/2020;733.18;84.53105471;49.37806334;0;0.875124821;0
10/08/2020;733.22;85.44080223;49.90948425;0;3.643697676;0.2
09/08/2020;733.25;86.12518892;50.30926265;0;2.682619172;0.2
08/08/2020;733.28;86.81134323;50.71007359;0;3.687705246;0
07/08/2020;733.31;87.4992544;51.11191077;0;3.478686825;0
06/08/2020;733.34;88.18891157;51.51476787;0;5.757626714;0.2
05/08/2020;733.36;88.64964763;51.78390274;0;4.982719057;0
04/08/2020;733.38;89.11115158;52.05348616;0;5.512269274;0
03/08/2020;733.4;89.57342016;52.32351624;0;5.211837548;0
02/08/2020;733.42;90.03645006;52.59399104;0;8.00223632;0
01/08/2020;733.43;90.26824949;52.72939461;0;7.746737743;0
31/07/2020;733.44;90.500238;52.86490863;0;7.274253974;0
30/07/2020;733.45;90.73241519;53.00053288;0;8.70596218;5
29/07/2020;733.456;90.8718119;53.08196022;0;4.353035391;0
28/07/2020;733.48;91.43007467;53.40806445;0;3.312187868;0
27/07/2020;733.51;92.12941719;53.81657916;0;3.861319854;0
26/07/2020;733.54;92.83043138;54.22607036;0;5.442746457;0
25/07/2020;733.56;93.29869722;54.49960368;0;3.427298326;0.2
24/07/2020;733.59;94.00247202;54.91070747;0;3.22906602;0
23/07/2020;733.62;94.70788775;55.32276979;0;6.051602738;0.2
22/07/2020;733.64;95.17907078;55.59800717;0;5.87259199;0
21/07/2020;733.66;95.65097445;55.87366549;0;3.827477594;0
20/07/2020;733.69;96.36017351;56.28793781;0;6.235417443;0.2
19/07/2020;733.71;96.83386345;56.56463958;0;2.518506979;0.2
18/07/2020;733.74;97.54572541;56.98046741;0;6.598988505;0
17/07/2020;733.76;98.02117956;57.25819971;0;6.404773141;0
16/07/2020;733.78;98.49733314;57.53634059;0;3.431986821;0
15/07/2020;733.81;99.21286711;57.95431339;0;3.622616725;0
14/07/2020;733.84;99.92995456;58.37319365;0;6.729168907;0
13/07/2020;733.86;100.4088699;58.65294775;0;7.490403069;0
12/07/2020;733.88;100.8884665;58.93309986;0;2.838996579;0
11/07/2020;733.91;101.6091309;59.35406957;0;6.595924617;0
10/07/2020;733.93;102.0904148;59.63520727;0;3.871394555;0
09/07/2020;733.96;102.8135928;60.05764525;0;6.527314372;0
08/07/2020;733.98;103.2965407;60.33975501;0;3.498116988;0
07/07/2020;734.01;104.0221973;60.76364084;0;6.325735196;0
06/07/2020;734.03;104.506786;61.04670898;0;9.284245178;0
05/07/2020;734.04;104.7493241;61.1883855;0;3.008011839;0
04/07/2020;734.07;105.4779084;61.61398151;0;5.881910029;0
03/07/2020;734.09;105.9644346;61.89818144;0;8.304642281;0
02/07/2020;734.1;106.2079372;62.04042135;0;8.212841207;0
01/07/2020;734.11;106.4515989;62.18275417;0;16.31718651;0.2
30/06/2020;734.09;105.9644346;61.89818144;0;19.11509113;0.2
29/06/2020;734.06;105.2348858;61.47202204;0;30.53073848;0
28/06/2020;733.99;103.5382621;60.4809544;0;48.2421569;24.2
27/06/2020;733.85;100.1693268;58.51302082;0;24.93801794;32
26/06/2020;733.8;98.97418258;57.81488795;0;6.404377213;4
25/06/2020;733.82;99.45172426;58.09383967;0;4.360394845;0
24/06/2020;733.85;100.1693268;58.51302082;0;4.104624147;0
23/06/2020;733.88;100.8884665;58.93309986;0;4.599366579;0
22/06/2020;733.91;101.6091309;59.35406957;0;6.681844617;0
21/06/2020;733.93;102.0904148;59.63520727;0;3.021714555;0
20/06/2020;733.96;102.8135928;60.05764525;0;6.404704372;0
19/06/2020;733.98;103.2965407;60.33975501;0;3.378326988;0
18/06/2020;734.01;104.0221973;60.76364084;0;6.910865196;0
17/06/2020;734.03;104.506786;61.04670898;0;6.162966067;0
16/06/2020;734.05;104.9920243;61.33015661;0;5.92488095;0
15/06/2020;734.07;105.4779084;61.61398151;0;3.76439231;0.4
14/06/2020;734.1;106.2079372;62.04042135;0;3.749952715;0.6
13/06/2020;734.13;106.9393977;62.46769745;0;7.378634274;0
12/06/2020;734.15;107.4278269;62.75300902;0;6.479801969;0
11/06/2020;734.17;107.9168827;63.03868662;0;6.310024776;0
10/06/2020;734.19;108.4065612;63.32472795;0;6.599672878;0.6
09/06/2020;734.21;108.8968584;63.61113075;0;7.640239932;0
08/06/2020;734.22;109.1422379;63.75446698;0;8.96782;0
07/06/2020;734.22;109.1422379;63.75446698;0;13.18902103;10.8
06/06/2020;734.2;108.6516327;63.46788431;0;4.95218904;0
05/06/2020;734.21;108.8968584;63.61113075;0;7.93575;1
04/06/2020;734.21;108.8968584;63.61113075;0;6.77419;0.2
03/06/2020;734.21;108.8968584;63.61113075;0;5.545549932;1
02/06/2020;734.22;109.1422379;63.75446698;0;5.647176526;0
01/06/2020;734.23;109.3877706;63.89789271;0;3.476845701;0
31/05/2020;734.25;109.8792937;64.18501153;0;3.277230788;0
30/05/2020;734.27;110.3714237;64.4724849;0;6.570105429;0.2
29/05/2020;734.28;110.617715;64.61635381;0;4.19327978;0.2
28/05/2020;734.3;111.110748;64.90435464;0;6.184340282;0
27/05/2020;734.32;111.604378;65.19270419;0;2.096041852;0
26/05/2020;734.35;112.3459335;65.62587723;0;4.685520315;0
25/05/2020;734.37;112.8410383;65.91508829;0;4.31775432;0
